('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java', 'PDFBOX-907', 'd41cbf92b2b6c994405628920470744bdb8e9661')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.8.6', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.4.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.1.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java', 'PDFBOX-2745', '5a08cdbaf6447ecf1fd170e97f36fbd9ba766ff9')
('1.8.9', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPageContentStream.java', 'PDFBOX-2746', '55d0ba6c93c27f3dc3bc4cbd166d072005833414')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.4.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.1.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDMMType1Font.java', 'PDFBOX-1896', 'ee32801c4d3914ec1065873cd7238ce96eca69d6')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDField.java', 'PDFBOX-1412', 'a331c9cd37892de63e43fa46017995e974d6c5c2')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDField.java', 'PDFBOX-1412', 'a331c9cd37892de63e43fa46017995e974d6c5c2')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDField.java', 'PDFBOX-1412', 'a331c9cd37892de63e43fa46017995e974d6c5c2')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDField.java', 'PDFBOX-1412', 'a331c9cd37892de63e43fa46017995e974d6c5c2')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDField.java', 'PDFBOX-1412', 'a331c9cd37892de63e43fa46017995e974d6c5c2')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDField.java', 'PDFBOX-1412', 'a331c9cd37892de63e43fa46017995e974d6c5c2')
('1.8.9', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PDImageXObject.java', 'PDFBOX-2750', 'df966279feebce96eff6531668bf2f5c594fcc91')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/TextPosition.java', 'PDFBOX-1421', '85c47d019f903e2aff05ecb1a02a8bf486227dae')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/TextPosition.java', 'PDFBOX-1421', '85c47d019f903e2aff05ecb1a02a8bf486227dae')
('1.8.13', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java', 'PDFBOX-3607', 'e5ff5b7b5d937e32f0604ae145b116f1421052be')
('2.0.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/CCITTFactory.java', 'PDFBOX-3608', '2121927c8a692f489563bea4625b93c3f229f317')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPage.java', 'PDFBOX-1427', '7a4e7f5ba1c88dac5cde552b13eef57163f1a9b1')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPage.java', 'PDFBOX-1427', '7a4e7f5ba1c88dac5cde552b13eef57163f1a9b1')
('2.0.3', 'fontbox/src/main/java/org/apache/fontbox/ttf/BufferedRandomAccessFile.java', 'PDFBOX-3605', '81642a1bcd60aedd9d1a63f45b0afcdc826efcb4')
('2.0.2', 'fontbox/src/main/java/org/apache/fontbox/ttf/BufferedRandomAccessFile.java', 'PDFBOX-3605', '81642a1bcd60aedd9d1a63f45b0afcdc826efcb4')
('2.0.1', 'fontbox/src/main/java/org/apache/fontbox/ttf/BufferedRandomAccessFile.java', 'PDFBOX-3605', '81642a1bcd60aedd9d1a63f45b0afcdc826efcb4')
('2.0.0', 'fontbox/src/main/java/org/apache/fontbox/ttf/BufferedRandomAccessFile.java', 'PDFBOX-3605', '81642a1bcd60aedd9d1a63f45b0afcdc826efcb4')
('1.8.9', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/BaseParser.java', 'PDFBOX-2759', 'd1f31e82d738c8b77433d381ae2e06039820ee33')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/PDFTextStripper.java', 'PDFBOX-1424', 'adc1969ba3f106fd6ac91e9bc4a8af14dc635736')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/PDFTextStripper.java', 'PDFBOX-1424', 'adc1969ba3f106fd6ac91e9bc4a8af14dc635736')
('2.0.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFont.java', 'PDFBOX-3609', '489a3082cd12fba9e7200aa36345bcaed0409a89')
('2.0.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFont.java', 'PDFBOX-3609', '489a3082cd12fba9e7200aa36345bcaed0409a89')
('2.0.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDICCBased.java', 'PDFBOX-3610', 'f717d0f434104c2c4d3efb4cfe8e10739d6e1075')
('2.0.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDICCBased.java', 'PDFBOX-3610', 'f717d0f434104c2c4d3efb4cfe8e10739d6e1075')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDFontFactory.java', 'PDFBOX-1431', 'c190a33c48f4816c849327304c66cbe41b984dd2')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDFontFactory.java', 'PDFBOX-1431', 'c190a33c48f4816c849327304c66cbe41b984dd2')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPage.java', 'PDFBOX-1432', '44cf9d5bf94c188134be659ddf12f2416804d204')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPage.java', 'PDFBOX-1432', '44cf9d5bf94c188134be659ddf12f2416804d204')
('1.8.9', 'pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/text/MoveText.java', 'PDFBOX-2760', '4ab3467baceac24eaa804ab628ae294ea93a5da9')
('2.0.3', 'debugger/src/main/java/org/apache/pdfbox/debugger/pagepane/DebugTextOverlay.java', 'PDFBOX-3619', '262dc2f1b68abc550cbc44d9a6cb8f1203ef7423')
('1.8.9', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/PublicKeySecurityHandler.java', 'PDFBOX-2769', '4551be8739d6ca459f9ca0b00ef34fcd89d47fe2')
('1.8.9', 'pdfbox/src/main/java/org/apache/pdfbox/pdfwriter/COSWriter.java', 'PDFBOX-2769', '4551be8739d6ca459f9ca0b00ef34fcd89d47fe2')
('1.8.9', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java', 'PDFBOX-2769', '4551be8739d6ca459f9ca0b00ef34fcd89d47fe2')
('1.8.9', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java', 'PDFBOX-2769', '4551be8739d6ca459f9ca0b00ef34fcd89d47fe2')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/PublicKeySecurityHandler.java', 'PDFBOX-2769', '4551be8739d6ca459f9ca0b00ef34fcd89d47fe2')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java', 'PDFBOX-2769', '4551be8739d6ca459f9ca0b00ef34fcd89d47fe2')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java', 'PDFBOX-2769', '4551be8739d6ca459f9ca0b00ef34fcd89d47fe2')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/PublicKeySecurityHandler.java', 'PDFBOX-2769', '4551be8739d6ca459f9ca0b00ef34fcd89d47fe2')
('1.8.9', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java', 'PDFBOX-2767', 'fd10b79d270583282c4bc68a7f4ee7383769ecfa')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdfviewer/font/TTFGlyph2D.java', 'PDFBOX-1435', 'c2c987bad5195dc3da105de605c992abbeae3689')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/xobject/PDPixelMap.java', 'PDFBOX-1435', '4c9f3359439d7e60c94a7a491932dc639d9cba95')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/xobject/PDPixelMap.java', 'PDFBOX-1435', '4c9f3359439d7e60c94a7a491932dc639d9cba95')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/xobject/PDPixelMap.java', 'PDFBOX-1435', '4c9f3359439d7e60c94a7a491932dc639d9cba95')
('2.0.3', 'pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java', 'PDFBOX-3615', '914f8ccbeaedad24146c3e2a9a1e20392c441333')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAppearance.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/MapUtil.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDResources.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAppearance.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/MapUtil.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDResources.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAppearance.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/MapUtil.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/MapUtil.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.4.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/MapUtil.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/MapUtil.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/MapUtil.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/MapUtil.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.1.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/MapUtil.java', 'PDFBOX-1434', 'c6c8af4e5042b5a881276a1227fe3e6c543743a8')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/encoding/Encoding.java', 'PDFBOX-1437', '46b56d0730cde6f0a653766aaec938fabacda25d')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSString.java', 'PDFBOX-1437', '46b56d0730cde6f0a653766aaec938fabacda25d')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/BaseParser.java', 'PDFBOX-1437', '46b56d0730cde6f0a653766aaec938fabacda25d')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/PDFStreamParser.java', 'PDFBOX-1437', '46b56d0730cde6f0a653766aaec938fabacda25d')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/parser/PreflightParser.java', 'PDFBOX-1437', '46b56d0730cde6f0a653766aaec938fabacda25d')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSString.java', 'PDFBOX-1437', '46b56d0730cde6f0a653766aaec938fabacda25d')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/parser/PreflightParser.java', 'PDFBOX-1437', '46b56d0730cde6f0a653766aaec938fabacda25d')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSString.java', 'PDFBOX-1437', '46b56d0730cde6f0a653766aaec938fabacda25d')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSString.java', 'PDFBOX-1437', '46b56d0730cde6f0a653766aaec938fabacda25d')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/BaseParser.java', 'PDFBOX-1437', '3f218177a79fd7987bd371a5421ecb9ef24823d8')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSString.java', 'PDFBOX-1437', '3f218177a79fd7987bd371a5421ecb9ef24823d8')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/PDFStreamParser.java', 'PDFBOX-1437', '3f218177a79fd7987bd371a5421ecb9ef24823d8')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSString.java', 'PDFBOX-1437', '3f218177a79fd7987bd371a5421ecb9ef24823d8')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/PDFStreamParser.java', 'PDFBOX-1437', '3f218177a79fd7987bd371a5421ecb9ef24823d8')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSString.java', 'PDFBOX-1437', '3f218177a79fd7987bd371a5421ecb9ef24823d8')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/BaseParser.java', 'PDFBOX-1845', '4401cbdee34f588913ea76172ab5897fed354c1d')
('1.8.9', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPageTree.java', 'PDFBOX-2704', '5b1553e25882ef7f58aad31707de4b82234385f4')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPageTree.java', 'PDFBOX-2708', 'd3bc6ea8b458d7bbc7d8ea789cc56557dca066bf')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/util/PDFText2HTML.java', 'PDFBOX-1860', '8aaaeaa29e8a962bd5b5970d55cc9455a9efd0b5')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/util/PDFText2HTML.java', 'PDFBOX-1860', '8aaaeaa29e8a962bd5b5970d55cc9455a9efd0b5')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdfwriter/COSWriter.java', 'PDFBOX-1862', 'cf4c8e3b2a53e6cd2a79421b17b87d376319daae')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.4.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/StrokePath.java', 'PDFBOX-1861', 'f35efb29ec7b9e7a59d0c72150573c0719de8c60')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotation.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotation.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.6', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.4.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java', 'PDFBOX-2717', 'c5508cf81dfe00cdac67eb5f05a4088f9b0ecaf7')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java', 'PDFBOX-2714', '669ecddd1ce6d749055e32c222a006a960d35b55')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java', 'PDFBOX-2714', '669ecddd1ce6d749055e32c222a006a960d35b55')
('1.8.6', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java', 'PDFBOX-2714', '669ecddd1ce6d749055e32c222a006a960d35b55')
