('4.0.6RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/KurentoHandler.java', 'OPENMEETINGS-1962', 'f2d91360b0dbaf1480126c98893c6fe7a96d1c48')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dto/calendar/AppointmentDTO.java', 'OPENMEETINGS-1535', 'de88a32cea33fa7428db8ede7d39c736b417110d')
('3.1.1RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dto/calendar/AppointmentDTO.java', 'OPENMEETINGS-1535', 'de88a32cea33fa7428db8ede7d39c736b417110d')
('3.1.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dto/calendar/AppointmentDTO.java', 'OPENMEETINGS-1535', 'de88a32cea33fa7428db8ede7d39c736b417110d')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbPanel.java', 'OPENMEETINGS-1779', 'e18e84ef9d57738c836718aab2502c77ecd16fbc')
('4.0.0RC1', 'openmeetings-install/src/main/java/org/apache/openmeetings/backup/BackupImport.java', 'OPENMEETINGS-1761', '6683e8b21ab7829aaa55e0f92cbd33ba4aa64e2d')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/Application.java', 'OPENMEETINGS-1762', 'ac49e09cc42ba1a23c6aa828b074fb80c3b0574c')
('3.1.3RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/profile/ProfileForm.java', 'OPENMEETINGS-1521', 'e9d7cbe25dea62031ad71b2c14ce225b65e1223d')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/profile/ProfileForm.java', 'OPENMEETINGS-1521', 'e9d7cbe25dea62031ad71b2c14ce225b65e1223d')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/menu/RoomMenuPanel.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/user/UserDao.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/notifier/MailNotifier.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/util/TimezoneUtil.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-install/src/main/java/org/apache/openmeetings/installation/InstallationConfig.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-install/src/main/java/org/apache/openmeetings/backup/BackupImport.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/profile/UserSearchPanel.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/calendar/caldav/IcalUtils.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dto/calendar/AppointmentDTO.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapLoginManagement.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/user/UserManager.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/calendar/AppointmentLogic.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/room/RoomDao.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/room/InvitationManager.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/basic/ConfigurationDao.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/util/FormatHelper.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/UserWebService.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/MobileService.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/WebSession.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatForm.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/Chat.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/OpenmeetingsVariables.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/WebSocketHelper.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/HashPage.java', 'OPENMEETINGS-1769', '27bb1b7832aa17bad0666755b08b3f76e455284e')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatForm.java', 'OPENMEETINGS-1769', '1dac652bd8cfc0632ed2aabe1d9db2d6112b1008')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatToolbar.java', 'OPENMEETINGS-1769', '1dac652bd8cfc0632ed2aabe1d9db2d6112b1008')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/Chat.java', 'OPENMEETINGS-1769', '53747e5486a1a6600fdcd7665d40c79af9734742')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatToolbar.java', 'OPENMEETINGS-1769', '53747e5486a1a6600fdcd7665d40c79af9734742')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatForm.java', 'OPENMEETINGS-1769', 'fc50ade045c477e6f84c215fdbc52692df067ebe')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/Chat.java', 'OPENMEETINGS-1769', '8a3db428c63b6ec02be875c3e6525c76a14fdc0c')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatToolbar.java', 'OPENMEETINGS-1769', '8a3db428c63b6ec02be875c3e6525c76a14fdc0c')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/RoomSidebar.java', 'OPENMEETINGS-1765', '770b970e95fce53775040d690c0e665f7df68fe1')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/util/GroupLogoResourceReference.java', 'OPENMEETINGS-1766', 'c5bd5f4da7fb2d0aacb39e7333850943bcdcb5bf')
('3.1.3RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/poll/PollResultsDialog.java', 'OPENMEETINGS-1524', '8ddb2df3c6ee7a4c7aa80cf764c736d6d8d2c3bf')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/poll/PollResultsDialog.java', 'OPENMEETINGS-1524', '8ddb2df3c6ee7a4c7aa80cf764c736d6d8d2c3bf')
('3.1.3RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapOptions.java', 'OPENMEETINGS-1511', '3296b3848f9499e1afc46ef2d163c320b3969c1c')
('3.1.3RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapLoginManagement.java', 'OPENMEETINGS-1511', '3296b3848f9499e1afc46ef2d163c320b3969c1c')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapOptions.java', 'OPENMEETINGS-1511', '3296b3848f9499e1afc46ef2d163c320b3969c1c')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapLoginManagement.java', 'OPENMEETINGS-1511', '3296b3848f9499e1afc46ef2d163c320b3969c1c')
('3.1.1RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapOptions.java', 'OPENMEETINGS-1511', '3296b3848f9499e1afc46ef2d163c320b3969c1c')
('3.1.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapOptions.java', 'OPENMEETINGS-1511', '3296b3848f9499e1afc46ef2d163c320b3969c1c')
('4.0.7RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/manager/IClientManager.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.7RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatPanel.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.7RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatToolbar.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.7RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatForm.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.7RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/Chat.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.7RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/WebSocketHelper.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.7RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/ws/WsMessageUser.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.7RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbWebSocketHelper.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.6RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/manager/IClientManager.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.6RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatPanel.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.6RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatToolbar.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.6RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/ws/WsMessageUser.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.6RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbWebSocketHelper.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.5RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/manager/IClientManager.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.5RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatPanel.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.5RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatToolbar.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.5RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/ws/WsMessageUser.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.5RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbWebSocketHelper.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.4RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/manager/IClientManager.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.4RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatPanel.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.4RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatToolbar.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.4RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/ws/WsMessageUser.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.4RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbWebSocketHelper.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.3', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/manager/IClientManager.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.3', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatPanel.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.3', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatToolbar.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.3', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/ws/WsMessageUser.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.3', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbWebSocketHelper.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatToolbar.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/ws/WsMessageUser.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/ws/WsMessageUser.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('3.3.2RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/ws/WsMessageUser.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('3.3.1RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/ws/WsMessageUser.java', 'OPENMEETINGS-1990', '8380e4da65a9d38bfe55aa4f413b43318df0aed0')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/SwfPanel.java', 'OPENMEETINGS-1758', 'ef5407e833852e6fe3c22d344f6c51f93351df8d')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/SwfPanel.java', 'OPENMEETINGS-1758', 'ed2ef5d3b853fa9dccfbfd4c9922c426c37923fe')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/VideoSettings.java', 'OPENMEETINGS-1758', 'ed2ef5d3b853fa9dccfbfd4c9922c426c37923fe')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/calendar/AppointmentDialog.java', 'OPENMEETINGS-1759', '56616a63a575c0bbab073e955e4bb3b743992740')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/EventDetailDialog.java', 'OPENMEETINGS-1759', '56616a63a575c0bbab073e955e4bb3b743992740')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java', 'OPENMEETINGS-1759', '56616a63a575c0bbab073e955e4bb3b743992740')
('3.1.3RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/InterviewConverter.java', 'OPENMEETINGS-1518', '70a3134f9549493eec3cb356601b42435e19a368')
('3.1.3RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/BaseConverter.java', 'OPENMEETINGS-1518', '70a3134f9549493eec3cb356601b42435e19a368')
('3.1.3RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/RecordingConverter.java', 'OPENMEETINGS-1518', '70a3134f9549493eec3cb356601b42435e19a368')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/InterviewConverter.java', 'OPENMEETINGS-1518', '70a3134f9549493eec3cb356601b42435e19a368')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/RecordingConverter.java', 'OPENMEETINGS-1518', '70a3134f9549493eec3cb356601b42435e19a368')
('3.1.3RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/record/VideoInfo.java', 'OPENMEETINGS-1518', '06131f4a98bddc783676a9adae9bc3eb92d87dec')
('3.1.3RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/record/VideoPlayer.java', 'OPENMEETINGS-1518', '6a2772f5656fc3c52d50e8a73b90d8dacb671ead')
('3.1.3RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/Application.java', 'OPENMEETINGS-1518', '6a2772f5656fc3c52d50e8a73b90d8dacb671ead')
('3.1.3RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/RecordingConverter.java', 'OPENMEETINGS-1518', '6a2772f5656fc3c52d50e8a73b90d8dacb671ead')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/RecordingConverter.java', 'OPENMEETINGS-1518', '6a2772f5656fc3c52d50e8a73b90d8dacb671ead')
('3.1.3RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/InstallWizard.java', 'OPENMEETINGS-1513', '4e1a840662d95c48cdfc1f97cfabef507210ad14')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/InstallWizard.java', 'OPENMEETINGS-1513', '4e1a840662d95c48cdfc1f97cfabef507210ad14')
('3.1.3RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/InstallWizard.java', 'OPENMEETINGS-1513', '255c5f91cf20bfbd8631cbcf010d0076f8ba6735')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/InstallWizard.java', 'OPENMEETINGS-1513', '255c5f91cf20bfbd8631cbcf010d0076f8ba6735')
('3.1.3RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/InstallWizard.java', 'OPENMEETINGS-1513', '7a05811f92218a5cf31137056c30ea6c7ac0fb6f')
('3.1.3RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/mail/MailHandler.java', 'OPENMEETINGS-1513', '7a05811f92218a5cf31137056c30ea6c7ac0fb6f')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/InstallWizard.java', 'OPENMEETINGS-1513', '7a05811f92218a5cf31137056c30ea6c7ac0fb6f')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/mail/MailHandler.java', 'OPENMEETINGS-1513', '7a05811f92218a5cf31137056c30ea6c7ac0fb6f')
('3.1.3RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/InstallWizard.java', 'OPENMEETINGS-1513', 'f05c4b0fcf6d003e5f157171da51d10ddb959155')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/InstallWizard.java', 'OPENMEETINGS-1513', 'f05c4b0fcf6d003e5f157171da51d10ddb959155')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/poll/VoteDialog.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/message/TextRoomMessage.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/ws/WsMessageRoomMsg.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/activities/Activity.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/menu/RoomMenuPanel.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/message/RoomMessage.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/poll/PollResultsDialog.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/activities/ActivitiesPanel.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/poll/CreatePollDialog.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/basic/Client.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/RoomSidebar.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/RoomWebService.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/ScopeApplicationAdapter.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/service/RecordingService.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/basic/IClient.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/WebSocketHelper.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/Application.java', 'OPENMEETINGS-1756', 'c28ae3823c6eec5b19c85a2bd8aff299a227cda2')
