('karaf-4.2.2', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellFactoryImpl.java', 'KARAF-6112', '9551dc2842f2467b965a6710a0c1ae223b3ccad3')
('karaf-4.2.5', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellCommand.java', 'KARAF-6258', '998ca25ee429235dbcd9feb9a4e7805ce4ca4cd9')
('karaf-4.2.5', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/ConsoleSessionImpl.java', 'KARAF-6258', '998ca25ee429235dbcd9feb9a4e7805ce4ca4cd9')
('karaf-4.2.4', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellCommand.java', 'KARAF-6258', '998ca25ee429235dbcd9feb9a4e7805ce4ca4cd9')
('karaf-4.2.4', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/ConsoleSessionImpl.java', 'KARAF-6258', '998ca25ee429235dbcd9feb9a4e7805ce4ca4cd9')
('karaf-4.2.3', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellCommand.java', 'KARAF-6258', '998ca25ee429235dbcd9feb9a4e7805ce4ca4cd9')
('karaf-4.2.3', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/ConsoleSessionImpl.java', 'KARAF-6258', '998ca25ee429235dbcd9feb9a4e7805ce4ca4cd9')
('karaf-4.2.2', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellCommand.java', 'KARAF-6258', '998ca25ee429235dbcd9feb9a4e7805ce4ca4cd9')
('karaf-4.2.2', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/ConsoleSessionImpl.java', 'KARAF-6258', '998ca25ee429235dbcd9feb9a4e7805ce4ca4cd9')
('karaf-4.2.1', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellCommand.java', 'KARAF-6258', '998ca25ee429235dbcd9feb9a4e7805ce4ca4cd9')
('karaf-4.2.0', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellCommand.java', 'KARAF-6258', '998ca25ee429235dbcd9feb9a4e7805ce4ca4cd9')
('karaf-4.0.1', 'wrapper/src/main/java/org/apache/karaf/wrapper/internal/WrapperServiceImpl.java', 'KARAF-4028', 'c623f2e52ebb29e302846cea5da13110d2710074')
('karaf-4.0.0', 'wrapper/src/main/java/org/apache/karaf/wrapper/internal/WrapperServiceImpl.java', 'KARAF-4028', 'c623f2e52ebb29e302846cea5da13110d2710074')
('karaf-4.0.0.M3', 'wrapper/src/main/java/org/apache/karaf/wrapper/internal/WrapperServiceImpl.java', 'KARAF-4028', 'c623f2e52ebb29e302846cea5da13110d2710074')
('karaf-4.0.1', 'wrapper/src/main/java/org/apache/karaf/wrapper/internal/WrapperServiceImpl.java', 'KARAF-4026', '57df26d10f76a268daf94ae11545998dbc1fbf03')
('karaf-4.0.0', 'wrapper/src/main/java/org/apache/karaf/wrapper/internal/WrapperServiceImpl.java', 'KARAF-4026', '57df26d10f76a268daf94ae11545998dbc1fbf03')
('karaf-4.0.0.M3', 'wrapper/src/main/java/org/apache/karaf/wrapper/internal/WrapperServiceImpl.java', 'KARAF-4026', '57df26d10f76a268daf94ae11545998dbc1fbf03')
('karaf-4.1.2', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.1.2', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.9', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.9', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.1.1', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.1.1', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.1.0', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.1.0', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.8', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.8', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.7', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.7', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.6', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.6', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.5', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.5', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.4', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.4', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.3', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.3', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.2', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.2', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.1', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.1', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.0', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.0', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.0.M3', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.0.M3', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.0.M2', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.0.M2', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.0.M1', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/support/ScriptJob.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.0.M1', 'scheduler/src/main/java/org/apache/karaf/scheduler/command/Schedule.java', 'KARAF-5355', 'af16cb353be58d8c417b8037e30e344e88182a76')
('karaf-4.0.2', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.2', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-3.0.5', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-3.0.5', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.1', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.1', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-3.0.4', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-3.0.4', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.0', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.0', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.0.M3', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.0.M3', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.0.M2', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.0.M2', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-3.0.3', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-3.0.3', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.0.M1', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.0.M1', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-3.0.2', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-3.0.2', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-3.0.0', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/RolePolicy.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-3.0.0', 'jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java', 'KARAF-4024', '33ebe5e3a62f30a7e3cfe604970513e68080e01f')
('karaf-4.0.1', 'profile/src/main/java/org/apache/karaf/profile/assembly/AssemblyDeployCallback.java', 'KARAF-4022', '266e1da6040d84e4267a8aa7cc66e8201c11ca7a')
('karaf-4.0.10', 'util/src/main/java/org/apache/karaf/util/filesstream/FilesStream.java', 'KARAF-5352', '066d28aa455d896ac6269c0b0efca67cda90c716')
('karaf-4.0.10', 'util/src/main/java/org/apache/karaf/util/filesstream/FilesStream.java', 'KARAF-5352', '183763959c41928b6390c06a859742775a38057a')
('karaf-4.0.1', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/ArchiveMojo.java', 'KARAF-4020', 'cd3448df56c71945030893f75d5d677871c0c4cf')
('karaf-2.2.1', 'main/src/main/java/org/apache/karaf/main/Main.java', 'KARAF-670', 'e97190b48b5c51a546bc20f204a25614a5718b7a')
('karaf-2.2.2', 'shell/http/src/main/java/org/apache/karaf/shell/http/ServletEventHandler.java', 'KARAF-671', '3c0a0d1bfdac65993e6959b2ff3d7f3ed1f61ac5')
('karaf-4.2.0.M2', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.1.4', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.2.0.M1', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.1.3', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.0.10', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.1.2', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.0.9', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.1.1', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.1.0', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.0.8', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.0.7', 'shell/core/src/main/java/org/apache/karaf/shell/impl/console/Branding.java', 'KARAF-5342', '2c49a07201c9b612f24a866db9540935d2d34663')
('karaf-4.0.2', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/features/AbstractFeatureMojo.java', 'KARAF-4011', 'c773bbf7828e24e7ad965a8fc6a9ec428b6d0e12')
('karaf-4.1.2', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/Dependency31Helper.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.1.2', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/LocalDependency.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.0.9', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/Dependency31Helper.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.0.9', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/LocalDependency.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.1.1', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/Dependency31Helper.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.1.1', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/LocalDependency.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.1.0', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/Dependency31Helper.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.1.0', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/LocalDependency.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.0.8', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/Dependency31Helper.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.0.8', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/LocalDependency.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.0.7', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/Dependency31Helper.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.0.7', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/LocalDependency.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.0.6', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/Dependency31Helper.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-4.0.6', 'tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/LocalDependency.java', 'KARAF-5340', '1e53522714a647e4e9d3900a148b22a76c6479cb')
('karaf-2.2.9', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1814', '00dfedb37599b52fa452a7de43a4e50eb150c69f')
('karaf-2.2.8', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1814', '00dfedb37599b52fa452a7de43a4e50eb150c69f')
('karaf-2.2.7', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1814', '00dfedb37599b52fa452a7de43a4e50eb150c69f')
('karaf-2.2.6', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1814', '00dfedb37599b52fa452a7de43a4e50eb150c69f')
('karaf-2.2.5', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1814', '00dfedb37599b52fa452a7de43a4e50eb150c69f')
('karaf-2.2.4', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1814', '00dfedb37599b52fa452a7de43a4e50eb150c69f')
('karaf-2.2.3', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1814', '00dfedb37599b52fa452a7de43a4e50eb150c69f')
('karaf-2.2.2', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1814', '00dfedb37599b52fa452a7de43a4e50eb150c69f')
('karaf-2.2.1', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1814', '00dfedb37599b52fa452a7de43a4e50eb150c69f')
('karaf-2.2.0', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1814', '00dfedb37599b52fa452a7de43a4e50eb150c69f')
('karaf-2.2.9', 'shell/console/src/main/java/org/apache/karaf/shell/console/impl/jline/LocalConsoleManager.java', 'KARAF-1815', '7b510cc2fa16669c919547bfe3a5f7395ec0a653')
('karaf-2.2.9', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellFactoryImpl.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.9', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/SshAction.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.9', 'webconsole/gogo/src/main/java/org/apache/karaf/webconsole/gogo/GogoPlugin.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.9', 'shell/console/src/main/java/org/apache/karaf/shell/console/impl/Main.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.9', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.8', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellFactoryImpl.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.8', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/SshAction.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.8', 'webconsole/gogo/src/main/java/org/apache/karaf/webconsole/gogo/GogoPlugin.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.8', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.7', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellFactoryImpl.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.7', 'webconsole/gogo/src/main/java/org/apache/karaf/webconsole/gogo/GogoPlugin.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.7', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.6', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellFactoryImpl.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.6', 'webconsole/gogo/src/main/java/org/apache/karaf/webconsole/gogo/GogoPlugin.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.6', 'client/src/main/java/org/apache/karaf/client/Main.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.5', 'shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ShellFactoryImpl.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
('karaf-2.2.5', 'webconsole/gogo/src/main/java/org/apache/karaf/webconsole/gogo/GogoPlugin.java', 'KARAF-1815', '275f0c111494fffbf6c41a5e8f23144a4d2f5c17')
