('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/visor/util/VisorTaskUtils.java', 'IGNITE-6995', '47e7daf7323ee49be53efb363f447d574bc7e222')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearTxFinishFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/twostep/GridMapQueryExecutor.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/TxTopologyVersionFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/MvccProcessor.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearPessimisticTxPrepareFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/MvccQueryTrackerImpl.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridPartitionedSingleGetFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearTxLocal.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/local/atomic/GridLocalAtomicCache.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/MvccProcessorImpl.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxLocalAdapter.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/MvccCoordinator.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxHandler.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxFinishFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxPrepareFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridDhtAtomicCache.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/DhtResultSetEnlistFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearTxFinishAndAckFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/MvccPreviousCoordinatorQueries.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheContext.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxQueryEnlistFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/GridDistributedTxRemoteAdapter.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheMapEntry.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTransactionalCacheAdapter.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheAdapter.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/MvccUtils.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/discovery/GridDiscoveryManager.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearGetFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/NearTxQueryEnlistResultHandler.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxManager.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheUtils.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java', 'IGNITE-10752', 'afeee5120c8b53550bdf6455c6ebe576c52864c8')
('1.9.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtLocalPartition.java', 'IGNITE-4851', 'baa3835ee60f9c9a0c7229b78c4603504fb5e522')
('1.9.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheConcurrentMapImpl.java', 'IGNITE-4851', 'baa3835ee60f9c9a0c7229b78c4603504fb5e522')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheConcurrentMapImpl.java', 'IGNITE-4851', 'baa3835ee60f9c9a0c7229b78c4603504fb5e522')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheConcurrentMapImpl.java', 'IGNITE-4851', 'baa3835ee60f9c9a0c7229b78c4603504fb5e522')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheConcurrentMapImpl.java', 'IGNITE-4851', 'baa3835ee60f9c9a0c7229b78c4603504fb5e522')
('2.3.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/impl/igfs/HadoopIgfsSecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsDataManager.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsLazySecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('2.2.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/impl/igfs/HadoopIgfsSecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsLazySecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('2.1.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/impl/igfs/HadoopIgfsSecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsLazySecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('2.0.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/impl/igfs/HadoopIgfsSecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsLazySecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('1.9.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/impl/igfs/HadoopIgfsSecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('1.9.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsLazySecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('1.8.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/impl/igfs/HadoopIgfsSecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsLazySecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsLazySecondaryFileSystemPositionedReadable.java', 'IGNITE-4862', '5cd3e263b9ca1464044c1eec24fc642873a881ab')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/GridCacheDistributedQueryManager.java', 'IGNITE-2200', '16a9e6da2a8baca35d9b95bc0a28995d3f1c5780')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryContext.java', 'IGNITE-2201', 'bda0b19c7f4af8f51823ddeb2e23583a3217dd5a')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryClassDescriptor.java', 'IGNITE-2203', '301e7a1af38a3d9ef8640e74070e8c6b558eb332')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryWriteMode.java', 'IGNITE-2203', '301e7a1af38a3d9ef8640e74070e8c6b558eb332')
('1.9.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryProcessor.java', 'IGNITE-4868', 'b689624e2984ec3cf42ca5b01966937e236abcdc')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheProxy.java', 'IGNITE-2208', 'e523c4463a0b78c0d94f1cf779b740355c0e3abb')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryMarshaller.java', 'IGNITE-2208', '37353d35eed1873cb094a2df0be215943358ba05')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheProxy.java', 'IGNITE-2208', '37353d35eed1873cb094a2df0be215943358ba05')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/GridCacheSqlQuery.java', 'IGNITE-2208', '37353d35eed1873cb094a2df0be215943358ba05')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryMarshaller.java', 'IGNITE-2208', '37353d35eed1873cb094a2df0be215943358ba05')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheProxy.java', 'IGNITE-2208', 'bdc1b10cabcefb6684adcdb22bb6106e44148516')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryMarshaller.java', 'IGNITE-2208', 'ae7765329fd6f7d50d13183d13626f39c5682334')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheProxy.java', 'IGNITE-2208', 'ae7765329fd6f7d50d13183d13626f39c5682334')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/GridCacheSqlQuery.java', 'IGNITE-2208', 'ae7765329fd6f7d50d13183d13626f39c5682334')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryMarshaller.java', 'IGNITE-2208', 'ae7765329fd6f7d50d13183d13626f39c5682334')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryClassDescriptor.java', 'IGNITE-2213', '627134b25ca730d7a7dbcec9facde158c5d15dc3')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/BinaryUtils.java', 'IGNITE-2213', '627134b25ca730d7a7dbcec9facde158c5d15dc3')
('1.5.0.final', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/HadoopClassLoader.java', 'IGNITE-2218', '7d58d14a80b1c32f88fbb4cf68e5d289c5aee474')
('1.4.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/HadoopClassLoader.java', 'IGNITE-2218', '7d58d14a80b1c32f88fbb4cf68e5d289c5aee474')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProxy.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheProxyImpl.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/services/PlatformServices.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheUtils.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/job/GridJobWorker.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/compute/ComputeTaskAdapter.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsMetaManager.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProxy.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/job/GridJobWorker.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/compute/ComputeTaskAdapter.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsMetaManager.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProxy.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/compute/ComputeTaskAdapter.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsMetaManager.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProxy.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/compute/ComputeTaskAdapter.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsMetaManager.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/compute/ComputeTaskAdapter.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsMetaManager.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('1.9.0', 'modules/core/src/main/java/org/apache/ignite/compute/ComputeTaskAdapter.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/compute/ComputeTaskAdapter.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/compute/ComputeTaskAdapter.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/compute/ComputeTaskAdapter.java', 'IGNITE-7904', '3a4f23bfebbbc515ecafdf9b97cf1b5d99d5dbf6')
('1.9.0', 'modules/core/src/main/java/org/apache/ignite/internal/visor/service/VisorServiceDescriptor.java', 'IGNITE-4886', '7e8d9e86815d62f958c59a9831d77bf75a8ca1b7')
('1.9.0', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ServerImpl.java', 'IGNITE-4888', 'f77edc1435bb1621ecee9b65f45f11f29ad44925')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/binary/GridBinaryMarshaller.java', 'IGNITE-2225', '2c8b259b4e0149887ce03e29cd9b2b5f103d1b86')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/binary/CacheObjectBinaryProcessorImpl.java', 'IGNITE-2225', '2c8b259b4e0149887ce03e29cd9b2b5f103d1b86')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/lang/IgniteProductVersion.java', 'IGNITE-2226', '8be0ced4c4eaba4002a0f963d0d74519aef7c8c6')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/IgniteVersionUtils.java', 'IGNITE-2226', '8be0ced4c4eaba4002a0f963d0d74519aef7c8c6')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/messaging/PlatformMessaging.java', 'IGNITE-2228', 'da601c27de1a875831acbcba9b563ed44df7bc98')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/compute/PlatformCompute.java', 'IGNITE-2228', 'da601c27de1a875831acbcba9b563ed44df7bc98')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/services/PlatformServices.java', 'IGNITE-2228', 'da601c27de1a875831acbcba9b563ed44df7bc98')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/events/PlatformEvents.java', 'IGNITE-2228', 'da601c27de1a875831acbcba9b563ed44df7bc98')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/cache/PlatformCache.java', 'IGNITE-2228', 'da601c27de1a875831acbcba9b563ed44df7bc98')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/PlatformAbstractTarget.java', 'IGNITE-2228', 'da601c27de1a875831acbcba9b563ed44df7bc98')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/utils/PlatformFutureUtils.java', 'IGNITE-2228', '24a78f5de27908f608cf53915064164d25c0f633')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/PlatformTarget.java', 'IGNITE-2228', '24a78f5de27908f608cf53915064164d25c0f633')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/PlatformAbstractTarget.java', 'IGNITE-2228', '24a78f5de27908f608cf53915064164d25c0f633')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/compute/PlatformCompute.java', 'IGNITE-2228', '24a78f5de27908f608cf53915064164d25c0f633')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheMapEntry.java', 'IGNITE-10794', 'f6c84a21ef353c3400ac5225683b07f84ef06b7e')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxHandler.java', 'IGNITE-10794', 'f6c84a21ef353c3400ac5225683b07f84ef06b7e')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/affinity/GridAffinityAssignmentCache.java', 'IGNITE-7918', '09002f2e05629a1c71443ed5e135ea125f0e7722')
