('wicket-6.12.0', 'wicket-core/src/main/java/org/apache/wicket/core/util/string/ComponentRenderer.java', 'WICKET-5422', '166dc90280fa506699cbca2a0e1f70cce13c9022')
('relwicket-6.23.0', 'wicket-core/src/main/java/org/apache/wicket/protocol/http/AbstractRequestLogger.java', 'WICKET-6169', '809b2da16cc0796ee4e5aca8ef816c200c01baf2')
('wicket-6.21.0', 'wicket-core/src/main/java/org/apache/wicket/protocol/http/AbstractRequestLogger.java', 'WICKET-6169', '809b2da16cc0796ee4e5aca8ef816c200c01baf2')
('wicket-6.20.0', 'wicket-core/src/main/java/org/apache/wicket/protocol/http/AbstractRequestLogger.java', 'WICKET-6169', '809b2da16cc0796ee4e5aca8ef816c200c01baf2')
('wicket-6.19.0', 'wicket-core/src/main/java/org/apache/wicket/protocol/http/AbstractRequestLogger.java', 'WICKET-6169', '809b2da16cc0796ee4e5aca8ef816c200c01baf2')
('wicket-1.4-m2', 'wicket/src/main/java/org/apache/wicket/util/template/PackagedTextTemplate.java', 'WICKET-1714', 'cd02358711f0351524421822618be850e8a2d99e')
('wicket-1.3.4', 'wicket/src/main/java/org/apache/wicket/authorization/strategies/page/SimplePageAuthorizationStrategy.java', 'WICKET-1715', 'fa7f9112f89e20e170607599cfa7d9c34d983115')
('relwicket-7.0.0', 'wicket-core/src/main/java/org/apache/wicket/markup/html/WebPage.java', 'WICKET-1718', 'bb7f9cf54770d8470c03a7e2f00eb6445e3953f4')
('wicket-7.0.0-M6', 'wicket-core/src/main/java/org/apache/wicket/markup/html/WebPage.java', 'WICKET-1718', 'bb7f9cf54770d8470c03a7e2f00eb6445e3953f4')
('relwicket-7.0.0', 'wicket-core/src/main/java/org/apache/wicket/markup/html/WebPage.java', 'WICKET-1718', 'af84be5792ac22124a4fa19743c03c73eb8d292b')
('wicket-7.0.0-M6', 'wicket-core/src/main/java/org/apache/wicket/markup/html/WebPage.java', 'WICKET-1718', 'af84be5792ac22124a4fa19743c03c73eb8d292b')
('wicket-1.4-m3', 'wicket/src/main/java/org/apache/wicket/model/StringResourceModel.java', 'WICKET-1719', 'e6ad6ab3e65c8d6865f2ed075acc18174709daa4')
('relwicket-6.23.0', 'wicket-core/src/main/java/org/apache/wicket/util/tester/TagTester.java', 'WICKET-6173', '8fe5a70d70c9a512fbfd35df9915ecea0237f548')
('wicket-6.21.0', 'wicket-core/src/main/java/org/apache/wicket/util/tester/TagTester.java', 'WICKET-6173', '8fe5a70d70c9a512fbfd35df9915ecea0237f548')
('wicket-6.20.0', 'wicket-core/src/main/java/org/apache/wicket/util/tester/TagTester.java', 'WICKET-6173', '8fe5a70d70c9a512fbfd35df9915ecea0237f548')
('relwicket-6.23.0', 'wicket-core/src/main/java/org/apache/wicket/util/tester/TagTester.java', 'WICKET-6172', '8fe5a70d70c9a512fbfd35df9915ecea0237f548')
('wicket-6.21.0', 'wicket-core/src/main/java/org/apache/wicket/util/tester/TagTester.java', 'WICKET-6172', '8fe5a70d70c9a512fbfd35df9915ecea0237f548')
('wicket-6.20.0', 'wicket-core/src/main/java/org/apache/wicket/util/tester/TagTester.java', 'WICKET-6172', '8fe5a70d70c9a512fbfd35df9915ecea0237f548')
('relwicket-6.23.0', 'wicket-core/src/main/java/org/apache/wicket/util/tester/TagTester.java', 'WICKET-6172', '447f887813fe3cd883d2e368c1ca976f18c4ccc4')
('wicket-6.21.0', 'wicket-core/src/main/java/org/apache/wicket/util/tester/TagTester.java', 'WICKET-6172', '447f887813fe3cd883d2e368c1ca976f18c4ccc4')
('wicket-6.20.0', 'wicket-core/src/main/java/org/apache/wicket/util/tester/TagTester.java', 'WICKET-6172', '447f887813fe3cd883d2e368c1ca976f18c4ccc4')
('relwicket-6.23.0', 'wicket-core/src/main/java/org/apache/wicket/markup/html/form/Form.java', 'WICKET-6171', '447e4adcc48608bbc86338f2db7d6ddd23fa2582')
('wicket-6.21.0', 'wicket-core/src/main/java/org/apache/wicket/markup/html/form/Form.java', 'WICKET-6171', '447e4adcc48608bbc86338f2db7d6ddd23fa2582')
('wicket-6.20.0', 'wicket-core/src/main/java/org/apache/wicket/markup/html/form/Form.java', 'WICKET-6171', '447e4adcc48608bbc86338f2db7d6ddd23fa2582')
('relwicket-6.23.0', 'wicket-core/src/main/java/org/apache/wicket/core/request/mapper/ResourceMapper.java', 'WICKET-6170', '9d9c1f46891eaec473e7c4f5fb476741db7ba347')
('wicket-6.21.0', 'wicket-core/src/main/java/org/apache/wicket/core/request/mapper/ResourceMapper.java', 'WICKET-6170', '9d9c1f46891eaec473e7c4f5fb476741db7ba347')
('wicket-6.20.0', 'wicket-core/src/main/java/org/apache/wicket/core/request/mapper/ResourceMapper.java', 'WICKET-6170', '9d9c1f46891eaec473e7c4f5fb476741db7ba347')
('wicket-6.19.0', 'wicket-core/src/main/java/org/apache/wicket/core/request/mapper/ResourceMapper.java', 'WICKET-6170', '9d9c1f46891eaec473e7c4f5fb476741db7ba347')
('wicket-6.17.0', 'wicket-core/src/main/java/org/apache/wicket/core/request/mapper/ResourceMapper.java', 'WICKET-6170', '9d9c1f46891eaec473e7c4f5fb476741db7ba347')
('wicket-7.0.0-M2', 'wicket-core/src/main/java/org/apache/wicket/core/request/mapper/ResourceMapper.java', 'WICKET-6170', '9d9c1f46891eaec473e7c4f5fb476741db7ba347')
('wicket-7.0.0-M1', 'wicket-core/src/main/java/org/apache/wicket/core/request/mapper/ResourceMapper.java', 'WICKET-6170', '9d9c1f46891eaec473e7c4f5fb476741db7ba347')
('wicket-6.15.0', 'wicket-core/src/main/java/org/apache/wicket/core/request/mapper/ResourceMapper.java', 'WICKET-6170', '9d9c1f46891eaec473e7c4f5fb476741db7ba347')
('relwicket-8.0.0-M5', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-8.0.0-M5', 'wicket-core/src/main/java/org/apache/wicket/DefaultPageManagerProvider.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-8.0.0-M5', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousPageStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-8.0.0-M4', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-8.0.0-M4', 'wicket-core/src/main/java/org/apache/wicket/DefaultPageManagerProvider.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-6.26.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-7.5.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-6.24.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-8.0.0-M1', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-8.0.0-M1', 'wicket-core/src/main/java/org/apache/wicket/DefaultPageManagerProvider.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-6.23.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.21.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-7.1.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('relwicket-7.0.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-7.0.0-M6', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.20.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.19.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-7.0.0-M4', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.17.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-7.0.0-M2', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-7.0.0-M1', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.15.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.14.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.13.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.12.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.11.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.10.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.9.1', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.9.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.8.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.7.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.6.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.5.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.4.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.3.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.2.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.1.1', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.1.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.0.0', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.0.0-beta3', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-6.0.0-beta2', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('releasewicket-6.0.0-beta1', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-6177', '25fb5a29dbe523d6ebd7dccdea639eaf5bc28618')
('wicket-1.5-RC5', 'wicket-core/src/main/java/org/apache/wicket/pageStore/AsynchronousDataStore.java', 'WICKET-3900', 'c7f42113c9b6d3d323aadd986593a424c5dae8f3')
('wicket-1.4.15', 'wicket-core/src/main/java/org/apache/wicket/util/tester/FormTester.java', 'WICKET-1721', 'a5d02f62a1a4c46f79ea529a8accb52ec73813ce')
('wicket-1.3.4', 'wicket/src/main/java/org/apache/wicket/request/target/component/BookmarkableListenerInterfaceRequestTarget.java', 'WICKET-1725', 'c459ecec942ee11faa1b00040799fe3009a8bda2')
('wicket-1.3.4', 'wicket/src/main/java/org/apache/wicket/Component.java', 'WICKET-1725', 'c459ecec942ee11faa1b00040799fe3009a8bda2')
('wicket-1.3.4', 'wicket/src/main/java/org/apache/wicket/request/target/component/BookmarkableListenerInterfaceRequestTarget.java', 'WICKET-1724', 'd93e190beb0d3225e4e5696d8fe6eb97a394ef1a')
('wicket-1.5-RC5', 'wicket-core/src/main/java/org/apache/wicket/protocol/http/WebApplication.java', 'WICKET-3908', '130377f5c7620974a5b8d4ba7b3e4c28ed2e0f03')
('wicket-1.5-RC5', 'wicket-core/src/main/java/org/apache/wicket/util/string/JavaScriptUtils.java', 'WICKET-3909', '30c468b6973b4b2c60d931a2d6300387546ca57a')
('wicket-1.5-RC5', 'wicket-core/src/main/java/org/apache/wicket/markup/html/DecoratingHeaderResponse.java', 'WICKET-3909', '30c468b6973b4b2c60d931a2d6300387546ca57a')
('wicket-1.5-RC5', 'wicket-core/src/main/java/org/apache/wicket/markup/html/internal/HeaderResponse.java', 'WICKET-3909', '30c468b6973b4b2c60d931a2d6300387546ca57a')
('wicket-1.5-RC5', 'wicket-core/src/main/java/org/apache/wicket/markup/html/IHeaderResponse.java', 'WICKET-3909', '30c468b6973b4b2c60d931a2d6300387546ca57a')
('wicket-1.5-RC4', 'wicket-core/src/main/java/org/apache/wicket/util/string/JavaScriptUtils.java', 'WICKET-3909', '30c468b6973b4b2c60d931a2d6300387546ca57a')
('wicket-1.5-RC4', 'wicket-core/src/main/java/org/apache/wicket/markup/html/DecoratingHeaderResponse.java', 'WICKET-3909', '30c468b6973b4b2c60d931a2d6300387546ca57a')
('wicket-1.5-RC4', 'wicket-core/src/main/java/org/apache/wicket/markup/html/IHeaderResponse.java', 'WICKET-3909', '30c468b6973b4b2c60d931a2d6300387546ca57a')
('wicket-1.5-RC5', 'wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/PageParameters.java', 'WICKET-3906', 'aadaa4e9766ebc48385c2869c9901c130f10c17a')
('wicket-1.5-RC5', 'wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/INamedParameters.java', 'WICKET-3906', 'c50894b89a20873d7fa8648794f01ec233b6c5d2')
('wicket-1.5-RC5', 'wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/PageParameters.java', 'WICKET-3906', 'c50894b89a20873d7fa8648794f01ec233b6c5d2')
('wicket-1.5-RC4', 'wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/INamedParameters.java', 'WICKET-3906', 'c50894b89a20873d7fa8648794f01ec233b6c5d2')
('wicket-1.5-RC3', 'wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/INamedParameters.java', 'WICKET-3906', 'c50894b89a20873d7fa8648794f01ec233b6c5d2')
('wicket-1.5-RC2', 'wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/INamedParameters.java', 'WICKET-3906', 'c50894b89a20873d7fa8648794f01ec233b6c5d2')
('wicket-1.5-RC5', 'wicket-request/src/main/java/org/apache/wicket/request/mapper/parameter/PageParameters.java', 'WICKET-3906', 'afca7f561c6806a7a65392a7ef8e720338a83f31')
('relwicket-6.23.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.21.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.20.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.19.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.17.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.15.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.14.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.13.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.12.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.11.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.10.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.9.1', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.9.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.8.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.7.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.6.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.5.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.4.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.3.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.2.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.1.1', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.1.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.0.0', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('wicket-6.0.0-beta3', 'wicket-jmx/src/main/java/org/apache/wicket/jmx/Initializer.java', 'WICKET-6180', '40d7994028551d2104dbdf0172ed50f20ab4362f')
('relwicket-6.23.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/InlineEnclosureHandler.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('relwicket-6.23.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/AbstractMarkupFilter.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-6.21.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/InlineEnclosureHandler.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-6.21.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/AbstractMarkupFilter.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-6.20.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/InlineEnclosureHandler.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-6.20.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/AbstractMarkupFilter.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-6.19.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/InlineEnclosureHandler.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-6.19.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/AbstractMarkupFilter.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-7.0.0-M4', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/AbstractMarkupFilter.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-6.17.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/InlineEnclosureHandler.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-6.17.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/AbstractMarkupFilter.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-7.0.0-M2', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/AbstractMarkupFilter.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-7.0.0-M1', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/AbstractMarkupFilter.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
('wicket-6.15.0', 'wicket-core/src/main/java/org/apache/wicket/markup/parser/filter/InlineEnclosureHandler.java', 'WICKET-6187', 'c136b5335f17650064bed055dba3e59bb86ff9b5')
